"","cu70","Ac62","Ac50","Ac41","Ac7","Ac31","cu12","cu80","cu76","cu19","Ap20","Ap14","Ap24","Ap5","Ap19","Ap22"
"ABQ.33.0","0.423350654207608","0.359857096569157","0.397005146101028","0.369697942256371","0.357097549329204","0.358286933096772","0.227559281788012","0.291226640937592","0.235262199029968","0.369587055337798","0.364043509870617","0.256002110760189","0.308452791449014","0.330109853191207","0.419226240781939","0.272555628016457"
"Quant.34.0","0.123721125718989","0.136633149130877","0.137347031165304","0.111235951074596","0.128115311283568","0.129740235854892","0.116382686598158","0.131178670354557","0.120315515875127","0.112291035862874","0.138971456153304","0.12982162025344","0.107605426596053","0.110941741481563","0.124366078398225","0.10413496791791"
"Sigma.34.0","5.41547593536822","4.80506922149919","4.62688402118823","4.42980402509257","4.83628959282506","4.82829924302371","5.24742609361642","4.15546907253287","4.93440690286866","4.92069471532724","4.87498262716116","4.46896681494865","4.54396716852651","4.79923364493265","4.06727997793513","4.69298659608461"
"Connect.34.0","0.0899902197532264","0.0265276200191934","0.115023128557228","0.243933198948395","0","0.0499715292470247","0.310598478791092","0.115420996824015","0.064881833290127","0.211085374303004","0.103839218351389","0.30383431696456","0.0969710559945305","0.0915709887291571","0.0623503023101868","0.0127678039998648"
"Tau1.34.0","891.115049282015","1069.15803514076","1016.90545823972","959.720001645728","1249.93604783931","942.144098056877","1118.49847334949","784.655438828734","1002.91894068479","846.437412170995","923.367826892715","1303.24692680911","1591.89984698241","1270.09480922439","907.929001101937","1404.01857074291"
"Tau2.34.0","2225057.7876719","1900829.60953228","2367901.57486694","3611683.19588628","2941348.75520348","2607539.97273158","3365817.97165009","3450931.56964523","3102039.39357733","3255274.96201416","3170600.18930702","2359678.78447849","3013985.6718891","3229005.10644368","3238232.9894629","2958206.13853861"
"NPQ.34.0","0.932268896726595","0.595744162675222","0.908226597430114","0.776265726154149","0.693830797082861","0.623872275371078","0.755123339720849","0.720328963215433","0.668938231328827","0.758508544898442","0.633941395896578","0.563711572997494","0.550547776334078","0.487400805090565","0.356681380639523","0.694733694628855"
"qP.34.0","0.881565588635528","0.878796054598763","0.87062169783507","0.620259685242903","0.836276139931003","0.875081622952345","0.849783539881058","0.849682306712917","0.948525219811756","0.926824846179897","0.857950534892156","0.812732104491791","0.786411459333943","0.72839601788373","0.690041076403619","0.829941674490935"
"ABQ.34.0","0.407745487677828","0.375147417830841","0.384186080161274","0.395503611811795","0.367625744845208","0.371307974716013","0.194485385335589","0.274123738239675","0.274540981530986","0.343111166046639","0.290684617518987","0.266110705438541","0.376221332924059","0.321752129039871","0.441443081930364","0.318786047293067"
"Quant.35.0","0.138727643134544","0.138474469130713","0.135357385023536","0.12105156265527","0.127525181093967","0.126367006943716","0.108031178386657","0.125155420280462","0.126885848064763","0.111572001018133","0.138303102400681","0.122132199291154","0.0986792680264555","0.114867180648911","0.134331665886511","0.10899849742305"
"Sigma.35.0","5.54915927316523","4.76074759038059","4.81270384613925","4.57223324598665","5.271157526287","4.53421403632353","4.96411584315807","4.0807044646793","5.17378055777816","5.0790699417415","5.06955587396352","4.14938256629939","4.44233381731894","4.52313631807042","4.10388758598767","4.79781885797371"
"Connect.35.0","0.0793920643605033","0.0360270375196044","0.218795909290962","0.162803881865818","0.079460517626461","0.118550389195277","0.272937913263437","0.19452625719272","0.118419246442472","0.201120405452399","0.130009261211401","0.23862666985837","0.0969710559945305","0.059003951283918","0.146611082465884","0.104450160455291"
"Tau1.35.0","965.74121810365","1092.52245671279","1117.13378441313","922.466930898218","1216.83727998368","1047.78209536621","1163.83301432043","816.638862892529","987.233371855602","852.129162146881","902.106827740914","1231.37494551418","2080.55285215694","1355.86803621149","959.766162537204","1432.96650894697"
"Tau2.35.0","2469965.77384104","1971493.98404829","2430204.23953908","3311394.14245516","2748048.5864599","2872646.98811097","3253632.97861888","3544375.07778534","3050386.89674443","2788741.87130904","3071227.06352039","1832889.80425659","3727257.33049985","3155393.35481724","3187367.3625323","3861953.60643953"
"NPQ.35.0","0.969920837170614","0.607540592836343","0.9607919152982","0.803119592909917","0.727880018460271","0.648817013499304","0.797461683955915","0.757947760081563","0.670592812807731","0.79202317228079","0.677473285928811","0.616414208273729","0.604425461380299","0.546926626292744","0.391078272755662","0.736555600999021"
"qP.35.0","0.907836144737889","0.888591446787192","0.888265948585878","0.636268151346759","0.853168260879613","0.886512129988599","0.862126414452491","0.862352871570006","0.957460697443377","0.94374403732718","0.882030726698871","0.83726308777314","0.811911065532101","0.774637778804955","0.73504106012409","0.857287235487965"
"ABQ.35.0","0.39312543193804","0.380911015476114","0.359454439112393","0.376067548926116","0.310764119784195","0.409600759587111","0.237975382747094","0.287183600583361","0.239348144751143","0.321968842894115","0.26237399417292","0.318592513540053","0.390173175883188","0.360771363771195","0.436415782889566","0.303569042507189"
"Quant.36.0","0.140297905196445","0.13519254985479","0.133696055966512","0.116011812112562","0.131712559796623","0.125227622889589","0.113939248428545","0.120402186438508","0.117581702315497","0.1146937971592","0.147197158850276","0.137936258042854","0.108684126258483","0.115846052330261","0.134603585000011","0.11668678835378"
"Sigma.36.0","5.93409655751139","4.82252726614374","5.00460917074867","4.44432095100315","5.41093943322818","4.62152000195985","4.60148097968507","3.98449853200149","5.61247910614057","5.08187231957567","5.03681996966121","4.14157599058147","4.97647428807985","4.68581264122327","4.25386415985138","5.19682244854418"
"Connect.36.0","0.127340562263128","0.108626438701283","0.202017664249376","0.189960156113333","0.100618208953722","0.1076078675307","0.096740838579414","0.203619628482074","0.202160337826648","0.173558513900963","0.171093136745897","0.099432211091577","0.0787368988387865","0.118381443415322","0.135803820928212","0.286319943215639"
"Tau1.36.0","996.217492857652","1042.79471360949","1048.74781112399","1130.70237256313","1149.07573685635","1235.94308125562","1057.65807543322","846.701365722555","1027.49182426914","1015.66206013544","855.216610734143","1435.13845973093","2086.50903350852","1285.41994918521","928.756049759401","1364.17483396625"
"Tau2.36.0","2835166.67744339","2014078.48922879","2500329.48682472","3301456.58631922","2846426.73134912","3756751.01772224","2777843.41853286","3057557.85276562","2848236.92098153","2950336.04804813","3117682.11389473","2063565.62178321","3222893.60638704","2722937.49848551","3058345.16170825","3820502.85807991"
"NPQ.36.0","1.00536294420178","0.627830518280332","1.00997576909875","0.83319550134383","0.777526315349027","0.65012661112543","0.81933411193576","0.783040585943903","0.677376480775362","0.797886324484445","0.688374080011715","0.650194599400151","0.649374542158877","0.595500541474364","0.432704753002426","0.792369122668448"
"qP.36.0","0.921563922167243","0.897521710467682","0.904097796465087","0.642783323518219","0.881532532545773","0.886003067578923","0.877893773017402","0.869799090809873","0.950574650234411","0.950019927194148","0.897600328349335","0.875185239460364","0.851513461127178","0.807290775338868","0.77059706160929","0.892969844385372"
"ABQ.36.0","0.351027406513141","0.372877168689172","0.333912850076561","0.393522614632047","0.292486785974992","0.39823266461359","0.293642232951937","0.303988827996296","0.174850460518059","0.321594739070513","0.267137104579032","0.319874501655829","0.316848387537369","0.337781262018065","0.415819597395967","0.245651380158965"
"Quant.37.0","0.137319990548029","0.14235161963912","0.136745811154865","0.114984697499061","0.134346989451726","0.129220038132696","0.114415047674398","0.122192932661462","0.123695533317734","0.115241798876803","0.143399905631532","0.132180691684717","0.110744321591198","0.121889202063865","0.136338526103793","0.108322163411895"
"Sigma.37.0","5.80563212183278","4.60847323124861","4.81730239163366","4.62398962919153","5.02961438093714","4.86155699824713","4.8861087268489","3.71577262568174","5.72646037901357","4.63296865817706","5.06238871732595","4.31359851873647","5.24011814078094","4.83175729544856","4.11250543859899","4.78210742551502"
"Connect.37.0","0.0555204337385645","0.0725994011816785","0.160576552666123","0.253537716621831","0.115575935308336","0.118463164988798","0.0661081661410935","0.233565210270946","0.231789324563699","0.0953812468462495","0.171297708721877","0.060891406770463","0.18195403199486","0.215009367773808","0.139040170912742","0.327424024307947"
"Tau1.37.0","892.817084580533","1148.36261298269","990.855974152868","1172.38930295231","1129.41874442431","1224.60221697785","1172.01782147877","821.745761049046","1042.08741901328","983.334460474603","819.630502539827","1522.34877855423","1710.42885160317","1107.0432131177","999.005362437364","1344.27998441007"
"Tau2.37.0","2653801.15854045","2428931.69037522","2574061.61311803","3247488.78880902","2802977.21176719","3522767.63092708","2900900.23715081","2842071.73429831","2651848.70765352","3170984.63630282","3130068.92757426","2242316.0834788","2756930.64881015","2379222.71214645","3497178.00608229","3008187.33608334"
"NPQ.37.0","1.03420917347881","0.631466065263672","1.03578173406846","0.855716194867353","0.784468646557773","0.662667663871868","0.83582100030663","0.799440570971117","0.667280725715028","0.801585577705109","0.711860550268768","0.695377550884878","0.691732399720981","0.654911156394832","0.465994234218155","0.831352435388612"
